Rok,IČO,Název IČO,IČZ,Název IČZ,IČP,Název IČP,"Kód nasmlouvané odbornosti",Název odbornosti,Typ nasmlouvané odbornosti,"Kód ZP",Parametr,"Hodnota 2023"
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301091,Standardní lůžková péče,3F4,akutní LP neonatologie - typ F,,213,Počet OD,187
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301091,Standardní lůžková péče,3F4,akutní LP neonatologie - typ F,,211,Počet lůžek,35
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301091,Standardní lůžková péče,3F4,akutní LP neonatologie - typ F,,211,Počet OD,968
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301091,Standardní lůžková péče,3F4,akutní LP neonatologie - typ F,,209,Počet lůžek,x
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301091,Standardní lůžková péče,3F4,akutní LP neonatologie - typ F,,209,Počet OD,x
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301091,Standardní lůžková péče,3F4,akutní LP neonatologie - typ F,H,207,Počet OD,198
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301091,Standardní lůžková péče,3F4,akutní LP neonatologie - typ F,H,207,Počet lůžek,x
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301091,Standardní lůžková péče,3F4,akutní LP neonatologie - typ F,V,205,Počet lůžek,x
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301091,Standardní lůžková péče,3F4,akutní LP neonatologie - typ F,V,205,Počet OD,"2,238"
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301091,Standardní lůžková péče,3F4,akutní LP neonatologie - typ F,H,111,Počet OD,"1,986"
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301093,Lůžkové oddělení intenzivní péče,3T4,intenzivní LP neonatologie - typ T,,213,Počet lůžek,8
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301093,Lůžkové oddělení intenzivní péče,3T4,intenzivní LP neonatologie - typ T,,213,Počet OD,214
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301093,Lůžkové oddělení intenzivní péče,3T4,intenzivní LP neonatologie - typ T,,211,Počet lůžek,8
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301093,Lůžkové oddělení intenzivní péče,3T4,intenzivní LP neonatologie - typ T,,211,Počet OD,483
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301093,Lůžkové oddělení intenzivní péče,3T4,intenzivní LP neonatologie - typ T,,209,Počet lůžek,x
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301093,Lůžkové oddělení intenzivní péče,3T4,intenzivní LP neonatologie - typ T,,209,Počet OD,x
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301093,Lůžkové oddělení intenzivní péče,3T4,intenzivní LP neonatologie - typ T,V,207,Počet lůžek,x
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301093,Lůžkové oddělení intenzivní péče,3T4,intenzivní LP neonatologie - typ T,V,207,Počet OD,193
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301093,Lůžkové oddělení intenzivní péče,3T4,intenzivní LP neonatologie - typ T,V,205,Počet lůžek,x
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301093,Lůžkové oddělení intenzivní péče,3T4,intenzivní LP neonatologie - typ T,V,205,Počet OD,"1,275"
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301093,Lůžkové oddělení intenzivní péče,3T4,intenzivní LP neonatologie - typ T,H,201,Počet lůžek,8
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301093,Lůžkové oddělení intenzivní péče,3T4,intenzivní LP neonatologie - typ T,H,201,Počet OD,665
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301093,Lůžkové oddělení intenzivní péče,3T4,intenzivní LP neonatologie - typ T,H,111,Počet lůžek,8
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301093,Lůžkové oddělení intenzivní péče,3T4,intenzivní LP neonatologie - typ T,H,111,Počet OD,"1,474"
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301093,Lůžkové oddělení intenzivní péče,3I1,intenzivní LP dětského lékařství - typ I,H,207,Počet lůžek,x
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301093,Lůžkové oddělení intenzivní péče,3I1,intenzivní LP dětského lékařství - typ I,H,207,Počet OD,x
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301094,JIP,3T4,intenzivní LP neonatologie - typ T,V,205,Počet OD,104
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301094,JIP,3T4,intenzivní LP neonatologie - typ T,V,205,Počet lůžek,x
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301094,JIP,3T4,intenzivní LP neonatologie - typ T,H,111,Počet OD,148
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301094,JIP,3T4,intenzivní LP neonatologie - typ T,H,111,Počet lůžek,3
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301094,JIP,3T4,intenzivní LP neonatologie - typ T,H,201,Počet OD,59
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301094,JIP,3T4,intenzivní LP neonatologie - typ T,,209,Počet OD,x
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301094,JIP,3T4,intenzivní LP neonatologie - typ T,,209,Počet lůžek,x
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301094,JIP,3T4,intenzivní LP neonatologie - typ T,,211,Počet OD,39
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301094,JIP,3T4,intenzivní LP neonatologie - typ T,,211,Počet lůžek,3
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301094,JIP,3T4,intenzivní LP neonatologie - typ T,,213,Počet OD,25
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301094,JIP,3T4,intenzivní LP neonatologie - typ T,,213,Počet lůžek,3
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301094,JIP,3T4,intenzivní LP neonatologie - typ T,H,201,Počet lůžek,3
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301094,JIP,3T4,intenzivní LP neonatologie - typ T,H,207,Počet OD,x
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301094,JIP,3T4,intenzivní LP neonatologie - typ T,H,207,Počet lůžek,x
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301101,Standardní lůžková péče,7F6,akutní LP urologie - typ F,,209,Počet lůžek,x
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301101,Standardní lůžková péče,7F6,akutní LP urologie - typ F,,209,Počet OD,x
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301101,Standardní lůžková péče,7F6,akutní LP urologie - typ F,V,207,Počet lůžek,x
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301101,Standardní lůžková péče,7F6,akutní LP urologie - typ F,V,207,Počet OD,x
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301101,Standardní lůžková péče,5F2,akutní LP dětské chirurgie - typ F,,209,Počet lůžek,x
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301101,Standardní lůžková péče,5F2,akutní LP dětské chirurgie - typ F,,209,Počet OD,x
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301101,Standardní lůžková péče,5F2,akutní LP dětské chirurgie - typ F,V,207,Počet lůžek,x
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301101,Standardní lůžková péče,5F2,akutní LP dětské chirurgie - typ F,V,207,Počet OD,x
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301101,Standardní lůžková péče,3F1,akutní LP dětského lékařství - typ F,,213,Počet lůžek,87
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301101,Standardní lůžková péče,3F1,akutní LP dětského lékařství - typ F,,213,Počet OD,753
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301101,Standardní lůžková péče,3F1,akutní LP dětského lékařství - typ F,,211,Počet lůžek,87
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301101,Standardní lůžková péče,3F1,akutní LP dětského lékařství - typ F,,211,Počet OD,"1,570"
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301101,Standardní lůžková péče,3F1,akutní LP dětského lékařství - typ F,,209,Počet lůžek,x
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301101,Standardní lůžková péče,3F1,akutní LP dětského lékařství - typ F,,209,Počet OD,2
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301101,Standardní lůžková péče,3F1,akutní LP dětského lékařství - typ F,V,205,Počet lůžek,x
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301101,Standardní lůžková péče,3F1,akutní LP dětského lékařství - typ F,V,205,Počet OD,"5,580"
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301101,Standardní lůžková péče,3F1,akutní LP dětského lékařství - typ F,H,207,Počet lůžek,x
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301101,Standardní lůžková péče,3F1,akutní LP dětského lékařství - typ F,H,207,Počet OD,545
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301101,Standardní lůžková péče,3F1,akutní LP dětského lékařství - typ F,H,201,Počet lůžek,87
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301101,Standardní lůžková péče,3F1,akutní LP dětského lékařství - typ F,H,201,Počet OD,"1,037"
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301101,Standardní lůžková péče,3F1,akutní LP dětského lékařství - typ F,H,111,Počet lůžek,87
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301101,Standardní lůžková péče,3F1,akutní LP dětského lékařství - typ F,H,111,Počet OD,"3,867"
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301101,Standardní lůžková péče,2F2,akutní LP hematologie - typ F,,209,Počet lůžek,x
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301101,Standardní lůžková péče,2F2,akutní LP hematologie - typ F,,209,Počet OD,x
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301101,Standardní lůžková péče,2F2,akutní LP hematologie - typ F,V,207,Počet lůžek,x
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301101,Standardní lůžková péče,2F2,akutní LP hematologie - typ F,V,207,Počet OD,x
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301103,JIP,3T1,intenzivní LP dětského lékařství - typ T,,213,Počet lůžek,12
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301103,JIP,3T1,intenzivní LP dětského lékařství - typ T,,213,Počet OD,131
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301103,JIP,3T1,intenzivní LP dětského lékařství - typ T,,211,Počet lůžek,12
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301103,JIP,3T1,intenzivní LP dětského lékařství - typ T,,211,Počet OD,278
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301103,JIP,3T1,intenzivní LP dětského lékařství - typ T,,209,Počet lůžek,x
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301103,JIP,3T1,intenzivní LP dětského lékařství - typ T,,209,Počet OD,x
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301103,JIP,3T1,intenzivní LP dětského lékařství - typ T,V,205,Počet lůžek,x
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301103,JIP,3T1,intenzivní LP dětského lékařství - typ T,V,205,Počet OD,"1,043"
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301103,JIP,3T1,intenzivní LP dětského lékařství - typ T,H,207,Počet lůžek,x
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301103,JIP,3T1,intenzivní LP dětského lékařství - typ T,H,207,Počet OD,73
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301103,JIP,3T1,intenzivní LP dětského lékařství - typ T,H,201,Počet lůžek,12
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301103,JIP,3T1,intenzivní LP dětského lékařství - typ T,H,201,Počet OD,209
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301103,JIP,3T1,intenzivní LP dětského lékařství - typ T,H,111,Počet lůžek,12
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301103,JIP,3T1,intenzivní LP dětského lékařství - typ T,H,111,Počet OD,"1,045"
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301105,Hematoonkologická JIP_dětské oddělen,2T2,intenzivní LP hematologie - typ T,,213,Počet lůžek,6
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301105,Hematoonkologická JIP_dětské oddělen,2T2,intenzivní LP hematologie - typ T,,213,Počet OD,92
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301105,Hematoonkologická JIP_dětské oddělen,2T2,intenzivní LP hematologie - typ T,,211,Počet lůžek,6
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301105,Hematoonkologická JIP_dětské oddělen,2T2,intenzivní LP hematologie - typ T,,211,Počet OD,110
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301105,Hematoonkologická JIP_dětské oddělen,2T2,intenzivní LP hematologie - typ T,,209,Počet lůžek,x
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301105,Hematoonkologická JIP_dětské oddělen,2T2,intenzivní LP hematologie - typ T,,209,Počet OD,x
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301105,Hematoonkologická JIP_dětské oddělen,2T2,intenzivní LP hematologie - typ T,V,205,Počet lůžek,x
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301105,Hematoonkologická JIP_dětské oddělen,2T2,intenzivní LP hematologie - typ T,V,205,Počet OD,434
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301105,Hematoonkologická JIP_dětské oddělen,2T2,intenzivní LP hematologie - typ T,H,207,Počet lůžek,x
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301105,Hematoonkologická JIP_dětské oddělen,2T2,intenzivní LP hematologie - typ T,H,207,Počet OD,x
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301105,Hematoonkologická JIP_dětské oddělen,2T2,intenzivní LP hematologie - typ T,H,201,Počet lůžek,6
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301105,Hematoonkologická JIP_dětské oddělen,2T2,intenzivní LP hematologie - typ T,H,201,Počet OD,113
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301105,Hematoonkologická JIP_dětské oddělen,2T2,intenzivní LP hematologie - typ T,H,111,Počet lůžek,6
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301105,Hematoonkologická JIP_dětské oddělen,2T2,intenzivní LP hematologie - typ T,H,111,Počet OD,347
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301111,Standardní lůžková péče,6F6,akutní LP ortopedie - typ F,,213,Počet lůžek,50
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301111,Standardní lůžková péče,6F6,akutní LP ortopedie - typ F,,213,Počet OD,249
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301111,Standardní lůžková péče,6F6,akutní LP ortopedie - typ F,,211,Počet lůžek,50
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301111,Standardní lůžková péče,6F6,akutní LP ortopedie - typ F,,211,Počet OD,"2,022"
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301111,Standardní lůžková péče,6F6,akutní LP ortopedie - typ F,,209,Počet lůžek,x
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301111,Standardní lůžková péče,6F6,akutní LP ortopedie - typ F,,209,Počet OD,x
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301111,Standardní lůžková péče,6F6,akutní LP ortopedie - typ F,V,205,Počet lůžek,x
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301111,Standardní lůžková péče,6F6,akutní LP ortopedie - typ F,V,205,Počet OD,"3,690"
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301111,Standardní lůžková péče,6F6,akutní LP ortopedie - typ F,H,207,Počet lůžek,x
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301111,Standardní lůžková péče,6F6,akutní LP ortopedie - typ F,H,207,Počet OD,328
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301111,Standardní lůžková péče,6F6,akutní LP ortopedie - typ F,H,201,Počet lůžek,50
2023,00098892,Fakultní nemocnice Olomouc,89301000,Fakultní nemocnice Olomouc,89301111,Standardní lůžková péče,6F6,akutní LP ortopedie - typ F,H,201,Počet OD,"1,361"
