"rok_platnosti","icz_nazev","ico","icz","okres","typsub","STAN","JIP","LDN","OSET","OLU","HOSP","NIP","DIOP","pocet_od_akutni_stan","pocet_od_akutni_int","pocet_od_nasledna"
2014,"Českobrodská nemocnice, s.r.o.","28529421","23147000","CZ0204","Léčebna pro dlouhodobě nemocné (LDN)",0,0,60,61,0,0,0,10,0,0,27993
2014,"Českomoravská provincie Hospitálského ř.","44995776","82051000","CZ0724","Léčebna pro dlouhodobě nemocné (LDN)",0,0,65,0,0,0,0,0,0,0,21129
2015,"HVĚZDA z.ú.","70829560","82072000","CZ0724","LZ hospicového typu poskytující paliativní péči",0,0,0,0,0,14,0,0,0,0,4104
2015,"soft palm"" o. s.","01327216","14274000","CZ0100","LZ hospicového typu poskytující paliativní péči",0,0,0,0,0,30,0,0,0,0,5935
2015,"ADP - SANCO s.r.o.","27685934","78004000","CZ0713","Nemocnice následné (ošetřovatelské) péče",0,0,0,50,0,0,0,0,0,0,18988
2015,"AESKULAP spol. s r.o.","60913266","70006000","CZ0534","Léčebna pro dlouhodobě nemocné (LDN)",0,0,81,0,0,0,0,0,0,0,39275
2015,"AGEL Středomoravská nemocniční a.s.","27797660","78006000","CZ0713","Nemocnice",816,86,0,0,0,0,10,0,192075,23196,2615
2015,"AGEL Středomoravská nemocniční a.s.","27797660","78007000","CZ0713","Léčebna pro dlouhodobě nemocné (LDN)",0,0,197,0,0,0,0,0,0,0,66047
2015,"AHC Centrum následné péče Sedlec-Prčice","25579282","20110000","CZ020B","Léčebna pro dlouhodobě nemocné (LDN)",0,0,110,0,0,0,0,0,0,0,27374
2015,"AHC Centrum následné péče Trutnov s.r.o.","10913416","69006000","CZ0525","Nemocnice následné (ošetřovatelské) péče",0,0,0,30,0,0,0,0,0,0,9301
2015,"AHC Nemocnice Duchcov s.r.o.","61537713","58102000","CZ0426","Nemocnice",40,3,0,0,0,0,0,0,8518,299,0
2015,"AHC Nemocnice Duchcov s.r.o.","61537713","58535000","CZ0426","Nemocnice následné (ošetřovatelské) péče",0,0,0,68,0,0,0,0,0,0,29337
2015,"AHC Rehabilitační centrum Meziboří s.r.o","47283661","57541000","CZ0425","Nemocnice následné (ošetřovatelské) péče",0,0,0,0,46,0,0,0,0,0,16047
2015,"ALBERTINUM,odborný léčebný ústav,Žamberk","00196096","70008000","CZ0534","Odborné léčebné ústavy",0,0,0,0,142,0,0,0,0,0,39859
2015,"ALBERTINUM,odborný léčebný ústav,Žamberk","00196096","70058000","CZ0534","Léčebna pro dlouhodobě nemocné (LDN)",0,0,70,0,0,0,0,0,0,0,22086
2015,"ALMEDA, a.s.","25079174","25310000","CZ0206","Nemocnice",56,6,0,0,0,0,0,0,12577,1558,0
2015,"ALMEDA, a.s.","25079174","25312000","CZ0206","Samostatné lůžkové zařízení s péčí DIP, NIOP, NIP",0,0,0,0,0,0,15,12,0,0,15119
2015,"AMICA CENTRUM s.r.o.","18233392","41281000","CZ0411","Léčebna pro dlouhodobě nemocné (LDN)",0,0,0,120,0,0,0,0,0,0,38442
2015,"ANESAN, s.r.o.","61677540","23111000","CZ0204","Samostatné lůžkové zařízení s péčí DIP, NIOP, NIP",0,0,0,0,0,0,15,0,0,0,5847
2015,"AquaKlim, s. r. o.","27849562","91791100","CZ0806","Odborné léčebné ústavy",0,0,0,0,30,0,0,0,0,0,2382
2015,"BH - Nemocnice Vimperk a.s.","29015839","37105000","CZ0315","Léčebna pro dlouhodobě nemocné (LDN)",0,0,60,0,0,0,0,0,0,0,13059
2015,"Bohumínská městská nemocnice, a.s.","26834022","87003000","CZ0803","Nemocnice",79,9,60,15,0,0,0,0,20747,2445,9949
2015,"Bílovecká nemocnice, a.s.","26865858","88015000","CZ0804","Nemocnice",46,4,0,0,0,0,0,0,11582,1342,0
2015,"Bílovecká nemocnice, a.s.","26865858","88016000","CZ0804","Léčebna pro dlouhodobě nemocné (LDN)",0,0,80,0,0,0,0,0,0,0,25962
2015,"CARVAC s.r.o.","63504260","41182000","CZ0411","Léčebna pro dlouhodobě nemocné (LDN)",0,0,0,90,0,0,0,0,0,0,31442
2015,"CNS-CENTRUM TŘINEC s.r.o.","26816407","86112000","CZ0802","Nemocnice",42,0,0,0,0,0,0,0,13793,0,0
2015,"Centrum kardiovaskulární a TCH Brno","00209775","72932000","CZ0642","Nemocnice",56,34,0,0,0,0,0,0,14820,10224,0
2015,"Centrum léčby pohybového aparátu, s.r.o.","26432471","09438000","CZ0100","Nemocnice",33,0,0,0,0,0,0,0,7606,0,0
2015,"Charita Ostrava - Hospic sv. Lukáše","44940998","91997300","CZ0806","LZ hospicového typu poskytující paliativní péči",0,0,0,0,0,30,0,0,0,0,9579
2015,"Chronicare s.r.o.","02989204","27019000","CZ0208","Samostatné lůžkové zařízení s péčí DIP, NIOP, NIP",0,0,0,0,0,0,11,0,0,0,117
2015,"DOP - HC s.r.o.","26356589","48004000","CZ0413","Léčebna pro dlouhodobě nemocné (LDN)",0,0,82,0,0,0,0,0,0,0,25340
2015,"Diakonie Valašské Meziříčí","73632783","94203000","CZ0723","Nemocnice následné (ošetřovatelské) péče",0,0,0,8,0,15,0,0,0,0,6054
2015,"Diecézní charita Brno,OCH Rajhrad","44990260","73006000","CZ0643","LZ hospicového typu poskytující paliativní péči",0,0,0,0,0,50,0,0,0,0,10912
2015,"Dlouhodobá intenzivní oš. péče","05212146","31500000","CZ020C","Samostatné lůžkové zařízení s péčí DIP, NIOP, NIP",0,0,0,0,0,0,1,10,0,0,3467
2015,"Domažlická nemocnice, a.s.","26361078","40001000","CZ0321","Nemocnice",135,10,0,0,0,0,0,0,33866,2736,0
2015,"Domažlická nemocnice, a.s. - LDN","26361078","40501000","CZ0321","Léčebna pro dlouhodobě nemocné (LDN)",0,0,50,0,0,0,0,0,0,0,16768
2015,"Domov sv.Karla Boromejského","65400143","06353000","CZ0100","Léčebna pro dlouhodobě nemocné (LDN)",0,0,79,0,0,0,0,0,0,0,23323
2015,"Dopravní zdravotnictví a.s.","25903659","02368000","CZ0100","Léčebna pro dlouhodobě nemocné (LDN)",0,0,42,0,0,0,0,0,0,0,15117
2015,"Dětská odb.léčebna Ch.G.Masaryk,p.s.ČČK","42726646","30148000","CZ020B","Odborné léčebné ústavy",0,0,0,0,80,0,0,0,0,0,10700
2015,"Dětská psychiatrická nemocnice","00842052","84420000","CZ0635","Odborné léčebné ústavy",0,0,0,0,50,0,0,0,0,0,16006
2015,"Dětská psychiatrická nemocnice Louny","00831034","56004000","CZ0424","Odborné léčebné ústavy",0,0,0,0,50,0,0,0,0,0,12647
2015,"Dětská psychiatrická nemocnice Opařany","00667421","39801000","CZ0317","Odborné léčebné ústavy",0,0,0,0,150,0,0,0,0,0,31626
2015,"Dům klidného stáří, spol. s r.o.","26369427","48006000","CZ0413","Léčebna pro dlouhodobě nemocné (LDN)",0,0,30,0,0,0,0,0,0,0,9401
2015,"ETOILE CZ a.s.","28973976","10663000","CZ0100","Samostatné lůžkové zařízení s péčí DIP, NIOP, NIP",0,0,0,0,0,0,30,0,0,0,10316
2015,"EUC Klinika Zlín a.s.","60726636","82002000","CZ0724","Nemocnice",45,7,0,0,0,0,0,0,11282,1117,0
2015,"Fakultní Thomayerova nemocnice","00064190","04005000","CZ0100","Nemocnice",712,76,0,0,0,0,0,0,166888,18786,0
2015,"Fakultní Thomayerova nemocnice","00064190","04679000","CZ0100","Léčebna pro dlouhodobě nemocné (LDN)",0,0,240,0,0,0,0,0,0,0,70115
2015,"Fakultní Thomayerova nemocnice","00064190","04775000","CZ0100","Odborné léčebné ústavy",0,0,0,0,35,0,0,0,0,0,8408
2015,"Fakultní nemocnice Brno","65269705","72100000","CZ0642","Fakultní nemocnice",1581,301,0,0,0,0,0,0,378118,75002,0
2015,"Fakultní nemocnice Bulovka","00064211","08006000","CZ0100","Nemocnice",848,99,0,0,0,0,0,0,201173,27696,0
2015,"Fakultní nemocnice Bulovka","00064211","08368000","CZ0100","Nemocnice následné (ošetřovatelské) péče",0,0,0,54,0,0,0,0,0,0,11403
2015,"Fakultní nemocnice Hradec Králové","00179906","61004000","CZ0521","Fakultní nemocnice",1114,185,0,0,0,0,0,0,280448,52445,0
2015,"Fakultní nemocnice Hradec Králové","00179906","61778000","CZ0521","Odborné léčebné ústavy",0,0,0,18,56,0,0,0,0,0,18550
2015,"Fakultní nemocnice Královské Vinohrady","00064173","10002000","CZ0100","Fakultní nemocnice",849,194,0,0,0,0,0,0,184979,38715,0
2015,"Fakultní nemocnice Královské Vinohrady","00064173","10433000","CZ0100","Léčebna pro dlouhodobě nemocné (LDN)",0,0,70,0,0,0,0,0,0,0,16041
2015,"Fakultní nemocnice Olomouc","00098892","89301000","CZ0712","Fakultní nemocnice",985,149,0,0,0,0,0,0,245325,40835,0
2015,"Fakultní nemocnice Ostrava","00843989","91009000","CZ0806","Fakultní nemocnice",905,204,0,0,0,0,0,0,233034,59295,0
2015,"Fakultní nemocnice Ostrava","00843989","91009888","CZ0805","Léčebna pro dlouhodobě nemocné (LDN)",0,0,140,0,0,0,0,0,0,0,43563
2015,"Fakultní nemocnice Plzeň","00669806","44101000","CZ0323","Fakultní nemocnice",1425,178,0,0,0,0,10,0,367003,49059,2268
2015,"Fakultní nemocnice Plzeň","00669806","44117000","CZ0323","Léčebna pro dlouhodobě nemocné (LDN)",0,0,75,0,0,0,0,0,0,0,26392
2015,"Fakultní nemocnice u sv. Anny v Brně","00159816","72001000","CZ0642","Fakultní nemocnice",652,125,0,0,0,0,0,0,159513,29568,0
2015,"Fakultní nemocnice u sv. Anny v Brně","00159816","72056000","CZ0642","Odborné léčebné ústavy",0,0,0,0,115,0,0,0,0,0,39524
2015,"Fakultní nemocnice v Motole","00064203","05002000","CZ0100","Fakultní nemocnice",1438,366,0,0,0,0,0,0,306999,106630,0
2015,"Fakultní nemocnice v Motole","00064203","05434000","CZ0100","Léčebna pro dlouhodobě nemocné (LDN)",0,0,361,0,0,0,0,0,0,0,114533
2015,"Fakultní nemocnice v Motole NIP,DIOP","00064203","05768000","CZ0100","Samostatné lůžkové zařízení s péčí DIP, NIOP, NIP",0,0,0,0,0,0,14,20,0,0,2291
2015,"GARC Kladno, s.r.o.,","27371794","22128000","CZ0203","Léčebna pro dlouhodobě nemocné (LDN)",0,0,112,0,40,0,0,0,0,0,50133
2015,"Gaudium Frýdek-Místek s.r.o.","26788799","86111000","CZ0802","Léčebna pro dlouhodobě nemocné (LDN)",0,0,0,60,0,0,0,0,0,0,21075
2015,"Gerontologické centrum","45250022","08299000","CZ0100","Léčebna pro dlouhodobě nemocné (LDN)",0,0,46,0,0,0,0,0,0,0,12558
2015,"GynCentrum, spol. s r.o.","45316783","09262000","CZ0100","Nemocnice",27,4,0,0,0,0,0,0,2651,483,0
2015,"HOSPIC Frýdek-Místek, p.o.","72046546","86114000","CZ0802","LZ hospicového typu poskytující paliativní péči",0,0,0,0,0,30,0,0,0,0,7890
2015,"HOSPIC v MOSTĚ, o.p.s.","25419561","57623000","CZ0425","LZ hospicového typu poskytující paliativní péči",0,0,0,15,0,0,0,0,0,0,3906
2015,"HOSPIC ŠTRASBURK o.p.s.","61383457","08277000","CZ0100","LZ hospicového typu poskytující paliativní péči",0,0,0,0,0,25,0,0,0,0,6135
2015,"Hamzova odborná léčebna pro děti a dosp.","00183024","62901000","CZ0531","Odborné léčebné ústavy",0,0,0,85,398,0,0,0,0,0,165085
2015,"Hornická NsP - LDN","61325422","58105000","CZ0426","Léčebna pro dlouhodobě nemocné (LDN)",0,0,75,0,0,0,0,0,0,0,26032
2015,"Hospic Chrudim z.ú.","26625385","62421000","CZ0531","LZ hospicového typu poskytující paliativní péči",0,0,0,0,0,27,0,0,0,0,10418
2015,"Hospic na Svatém Kopečku","73634671","89163000","CZ0712","LZ hospicového typu poskytující paliativní péči",0,0,0,0,0,30,0,0,0,0,8659
2015,"Hospic sv. Alžběty o.p.s.","26604582","72058000","CZ0642","LZ hospicového typu poskytující paliativní péči",0,0,0,0,0,20,0,0,0,0,5977
2015,"Hospic sv. Jana N. Neumanna, o.p.s.","70853517","37106000","CZ0315","LZ hospicového typu poskytující paliativní péči",0,0,0,0,0,30,0,0,0,0,5709
2015,"Hospic sv. Štěpána, z.s.","65081374","55038000","CZ0423","LZ hospicového typu poskytující paliativní péči",0,0,0,0,0,26,0,0,0,0,6254
2015,"Hospic svatého Lazara","66361508","44107000","CZ0323","LZ hospicového typu poskytující paliativní péči",0,0,0,0,0,28,0,0,0,0,7099
2015,"Institut klin.a exper.medicíny v Praze","00023001","04002000","CZ0100","Fakultní nemocnice",200,115,0,0,0,0,0,0,51649,30033,0
2015,"Interna Zábřeh, s. r. o.","60774916","93203000","CZ0715","Nemocnice následné (ošetřovatelské) péče",0,0,0,32,0,0,0,0,0,0,5923
2015,"JESSENIA a.s. - Rehabilitační Nem.Beroun","26752051","21001000","CZ0202","Nemocnice",97,7,0,0,0,0,0,0,48160,1920,0
2015,"Jihomoravské dětské léčebny, p.o.","00386766","71103000","CZ0641","Odborné léčebné ústavy",0,0,0,0,40,0,0,0,0,0,14049
2015,"Jihomoravské dětské léčebny, p.o.","00386766","71105000","CZ0641","Odborné léčebné ústavy",0,0,0,0,42,0,0,0,0,0,11276
2015,"Jihomoravské dětské léčebny, p.o.","00386766","71108000","CZ0641","Odborné léčebné ústavy",0,0,0,0,30,0,0,0,0,0,6615
2015,"KARDIOLOGIE NA BULOVCE, s.r.o.","49679236","08075000","CZ0100","Nemocnice",12,0,0,0,0,0,0,0,5275,0,0
2015,"KZ, a.s. - Nemocnice Chomutov, o.z.","25488627","52111000","CZ0422","Léčebna pro dlouhodobě nemocné (LDN)",0,0,81,0,0,0,0,0,0,0,26376
2015,"KZ,a.s.-oddělení následné péče Most","25488627","57015000","CZ0425","Léčebna pro dlouhodobě nemocné (LDN)",0,0,106,7,0,0,0,0,0,0,39406
2015,"Karlovarská krajská nemocnice a.s.","26365804","42008000","CZ0412","Nemocnice",385,47,0,0,0,0,0,0,76450,9696,0
2015,"Karlovarská krajská nemocnice a.s.","26365804","42616000","CZ0412","Nemocnice následné (ošetřovatelské) péče",0,0,0,10,0,0,0,0,0,0,3064
2015,"Karlovarská krajská nemocnice a.s.-Cheb","26365804","42041000","CZ0411","Nemocnice",214,17,0,0,0,0,0,0,49099,5212,0
2015,"Karvinská hornická nemocnice a.s.","60793490","87013000","CZ0803","Nemocnice",127,21,0,0,0,0,0,0,31089,4852,0
2015,"Klatovská nemocnice, a.s.","26360527","43001000","CZ0322","Nemocnice",239,18,0,0,0,0,5,0,55276,3408,2271
2015,"Klatovská nemocnice, a.s.","26360527","43006000","CZ0322","Léčebna pro dlouhodobě nemocné (LDN)",0,0,20,0,0,0,0,0,0,0,8613
2015,"Klinika Dr. Pírka s. r. o.","47540265","26007000","CZ0207","Nemocnice",47,6,0,0,0,0,0,0,12529,912,0
2015,"Krajská nemocnice Liberec, a.s.","27283933","54100000","CZ0513","Nemocnice",685,122,0,0,0,0,0,0,154682,32859,0
2015,"Krajská nemocnice Liberec, a.s. - Turnov","27283933","67104000","CZ0514","Nemocnice",129,11,0,0,0,0,0,0,27788,3312,0
2015,"Krajská nemocnice Liberec, a.s. - Turnov","27283933","67174000","CZ0514","Léčebna pro dlouhodobě nemocné (LDN)",0,0,36,0,0,0,0,0,0,0,12522
2015,"Krajská nemocnice Liberec, a.s. Frýdlant","27283933","54209000","CZ0513","Léčebna pro dlouhodobě nemocné (LDN)",0,0,0,45,0,0,0,5,0,0,8085
2015,"Krajská nemocnice Liberec, a.s.- LDN","27283933","54103000","CZ0513","Léčebna pro dlouhodobě nemocné (LDN)",0,0,142,0,0,0,0,0,0,0,44982
2015,"Krajská nemocnice T. Bati, a. s.","27661989","82001000","CZ0724","Nemocnice",683,91,0,0,0,0,7,8,192271,23113,5518
2015,"Krajská nemocnice T. Bati, a. s.","27661989","82050000","CZ0724","Léčebna pro dlouhodobě nemocné (LDN)",0,0,115,21,0,0,0,0,0,0,44523
2015,"Krajská zdravotní, a.s.","25488627","59001000","CZ0427","Fakultní nemocnice",986,120,0,0,0,0,0,0,200877,28448,0
2015,"Krajská zdravotní, a.s.","25488627","59287000","CZ0427","Léčebna pro dlouhodobě nemocné (LDN)",0,0,115,0,0,0,0,0,0,0,38487
2015,"Krajská zdravotní, a.s.","25488627","59326000","CZ0427","Fakultní nemocnice",0,0,0,30,0,0,0,0,0,0,6828
2015,"Krajská zdravotní, a.s.-Nemoc.Děčín,o.z.","25488627","51100000","CZ0421","Nemocnice",259,27,0,22,0,0,0,0,49127,7263,3299
2015,"Krajská zdravotní, a.s.-Nemoc.Most,o.z.","25488627","57001000","CZ0425","Nemocnice",528,65,0,0,0,0,0,0,122821,16810,0
2015,"Krajská zdravotní,a.s.-N.Litoměřice,o.z.","25488627","55021000","CZ0423","Nemocnice",342,37,0,0,0,0,0,0,75158,7609,0
2015,"Krajská zdravotní,a.s.-N.Litoměřice,o.z.","25488627","55037000","CZ0423","Léčebna pro dlouhodobě nemocné (LDN)",0,0,130,0,0,0,0,0,0,0,57459
2015,"Krajská zdravotní,a.s.-Nem.Chomutov,o.z.","25488627","52110000","CZ0422","Nemocnice",331,46,0,0,0,0,0,0,65593,7136,0
2015,"Krajská zdravotní,a.s.-Nemocnice Teplice","25488627","58101000","CZ0426","Nemocnice",376,51,0,0,0,0,0,0,86775,11161,0
2015,"Krajská zdravotní,a.s.-Nemocnice Teplice","25488627","58106000","CZ0426","Léčebna pro dlouhodobě nemocné (LDN)",0,0,51,0,0,0,0,0,0,0,16357
2015,"Kroměřížská nemocnice a.s.","27660532","77001000","CZ0721","Nemocnice",331,35,0,0,0,0,0,0,77045,7017,0
2015,"Krušnohorská poliklinika s.r.o.","25030302","57622000","CZ0425","Nemocnice následné (ošetřovatelské) péče",0,0,0,30,0,0,0,0,0,0,21101
2015,"LRS Chvaly, o.p.s.","24805807","09514000","CZ0100","Odborné léčebné ústavy",0,0,0,0,50,0,0,0,0,0,16271
2015,"Levitovo centrum následné péče p.o.- LDN","00190217","63113000","CZ0522","Léčebna pro dlouhodobě nemocné (LDN)",0,0,110,0,0,0,0,0,0,0,35310
2015,"Lužická nemocnice a poliklinika, a.s.","61538990","51300000","CZ0421","Nemocnice",105,10,0,30,0,0,0,0,25056,2921,10527
2015,"Lázně Darkov, a.s.","61974935","87063000","CZ0803","Odborné léčebné ústavy",0,0,0,0,111,0,0,0,0,0,26242
2015,"Lázně Slatinice a.s.","25367757","89875000","CZ0712","Odborné léčebné ústavy",0,0,0,0,40,0,0,0,0,0,10945
2015,"Lázně Teplice nad Bečvou a.s.","45192570","92374000","CZ0714","Odborné léčebné ústavy",0,0,0,0,100,0,0,0,0,0,28036
2015,"Léčebna dlouhodobě nemocných","05212146","31093000","CZ020C","Léčebna pro dlouhodobě nemocné (LDN)",0,0,52,0,0,0,0,0,0,0,14275
2015,"Léčebna dlouhodobě nemocných Opočno","00191744","66232000","CZ0524","Léčebna pro dlouhodobě nemocné (LDN)",0,0,52,0,0,0,0,0,0,0,14880
2015,"Léčebna dlouhodobě nemocných Rybitví","00190560","65360000","CZ0532","Léčebna pro dlouhodobě nemocné (LDN)",0,0,105,0,0,0,0,0,0,0,30329
2015,"Léčebna dlouhodobě nemocných Vršovice","00879649","10499000","CZ0100","Léčebna pro dlouhodobě nemocné (LDN)",0,0,89,0,0,0,0,0,0,0,33209
2015,"Léčebna dlouhodobě nemocných na Vojkově","27256391","28015000","CZ0209","Léčebna pro dlouhodobě nemocné (LDN)",0,0,100,0,0,0,0,0,0,0,36059
2015,"Léčebna dlouhodobě nemocných v Praze 6","45243956","06372000","CZ0100","Léčebna pro dlouhodobě nemocné (LDN)",0,0,100,0,0,0,0,0,0,0,32382
2015,"Léčebna pro dlouhodobě nemocné HK","00180092","61358000","CZ0521","Léčebna pro dlouhodobě nemocné (LDN)",0,0,99,0,0,0,0,0,0,0,31918
2015,"Léčebna respiračních nemocí Cvikov,p.o.,","00673951","50213000","CZ0511","Odborné léčebné ústavy",0,0,0,0,72,0,0,0,0,0,25135
2015,"Léčebna respiračních nemocí Cvikov,p.o.,","00673951","50280000","CZ0511","Odborné léčebné ústavy",0,0,0,0,70,0,0,0,0,0,21993
2015,"MEDI HELP s.r.o., Masarykovo sanatorium","46359443","30515000","CZ020B","Nemocnice následné (ošetřovatelské) péče",0,0,0,180,0,0,0,0,0,0,69995
2015,"MEDICINA, spol. s r.o. - LDN","49904035","56009000","CZ0424","Léčebna pro dlouhodobě nemocné (LDN)",0,0,82,0,0,0,0,0,0,0,31409
2015,"MEDICON Hospitals s.r.o.","25634691","04757000","CZ0100","Léčebna pro dlouhodobě nemocné (LDN)",0,0,30,78,0,0,0,0,0,0,40453
2015,"MEDITERRA - Sedlčany, s.r.o.","26429683","30529000","CZ020B","Nemocnice následné (ošetřovatelské) péče",0,0,0,34,0,0,0,0,0,0,11567
2015,"MEDITERRA Sedlčany s.r.o.","26429683","30520000","CZ020B","Nemocnice",32,4,0,0,0,0,0,0,7168,775,0
2015,"MEDITERRA Sedlčany, s.r.o.  - NIP, DIOP","26429683","30530000","CZ020B","Samostatné lůžkové zařízení s péčí DIP, NIOP, NIP",0,0,0,0,0,0,14,0,0,0,5200
2015,"MEDITERRA s.r.o.","49686356","05522000","CZ0100","Samostatné lůžkové zařízení s péčí DIP, NIOP, NIP",0,0,0,0,0,0,21,0,0,0,7078
2015,"MEDITERRA s.r.o.","49686356","05523000","CZ0100","Odborné léčebné ústavy",0,0,0,0,142,0,0,0,0,0,36214
2015,"MEDITERRA s.r.o.","49686356","05656000","CZ0100","Nemocnice",20,3,0,0,0,0,0,0,2065,378,0
2015,"MMN, a.s.","05421888","67101000","CZ0514","Nemocnice",67,8,0,0,0,0,0,0,15388,1019,0
2015,"MMN, a.s.","05421888","67102000","CZ0514","Nemocnice",166,14,0,0,0,0,0,0,33749,3123,0
2015,"MMN, a.s.","05421888","67171000","CZ0514","Léčebna pro dlouhodobě nemocné (LDN)",0,0,55,0,0,0,0,0,0,0,14917
2015,"MSCARE s.r.o.","28509480","10637000","CZ0100","Léčebna pro dlouhodobě nemocné (LDN)",0,0,42,0,0,0,0,0,0,0,14824
2015,"Masarykova nemocnice Rakovník s.r.o.","05212146","31001000","CZ020C","Nemocnice",207,17,0,0,0,0,0,0,34224,3652,0
2015,"Masarykův onkologický ústav","00209805","72931000","CZ0642","Nemocnice",228,16,0,0,0,0,0,0,60068,5554,0
2015,"MediCentrum Praha a.s.","64949486","04727000","CZ0100","Odborné léčebné ústavy",0,0,0,0,50,0,0,0,0,0,17559
2015,"Mulačova nemocnice s. r. o.","25202189","44105000","CZ0323","Nemocnice",156,12,0,0,0,0,0,0,30921,1250,0
2015,"Mělnická zdravotní, a.s.","27958639","25110000","CZ0206","Nemocnice",223,27,0,0,0,0,0,0,55949,6668,0
2015,"Mělnická zdravotní, a.s.","27958639","25119000","CZ0206","Nemocnice následné (ošetřovatelské) péče",0,0,0,93,0,0,0,0,0,0,34589
2015,"Městská nemocnice Městec Králové a.s.","26495015","27002000","CZ0208","Nemocnice",44,4,0,0,0,0,0,0,10849,1275,0
2015,"Městská nemocnice Městec Králové a.s.","26495015","27011000","CZ0208","Léčebna pro dlouhodobě nemocné (LDN)",0,0,140,0,0,0,0,0,0,0,41247
2015,"Městská nemocnice Městec Králové, a.s.","26495015","27015000","CZ0208","Samostatné lůžkové zařízení s péčí DIP, NIOP, NIP",0,0,0,0,0,0,10,6,0,0,4330
2015,"Městská nemocnice Ostrava","00635162","91001000","CZ0806","Nemocnice",606,73,0,0,0,0,0,0,150782,20647,0
2015,"Městská nemocnice Ostrava","00635162","91001680","CZ0806","Léčebna pro dlouhodobě nemocné (LDN)",0,0,94,56,0,0,0,0,0,0,46792
2015,"Městská nemocnice Slavičín","62181378","82052000","CZ0724","Léčebna pro dlouhodobě nemocné (LDN)",0,0,50,0,0,0,0,0,0,0,15714
2015,"Městská nemocnice následné péče","45245843","09004000","CZ0100","Nemocnice následné (ošetřovatelské) péče",0,0,0,128,0,0,0,0,0,0,43728
2015,"Městská nemocnice s pol. Uh. Brod, s.r.o","25583905","80020000","CZ0722","Léčebna pro dlouhodobě nemocné (LDN)",0,0,90,0,0,0,0,0,0,0,26865
2015,"Městská nemocnice v Odrách, p.o.","66183596","88005000","CZ0804","Nemocnice",20,4,75,0,0,0,0,0,7760,1126,19259
2015,"Městská nemocnice Čáslav","00873764","24200000","CZ0205","Nemocnice",138,10,0,0,0,0,0,0,29488,1358,0
2015,"Městská nemocnice Čáslav","00873764","24451000","CZ0205","Léčebna pro dlouhodobě nemocné (LDN)",0,0,30,0,0,0,0,0,0,0,10499
2015,"Městská nemocnice, a.s.","25262238","69002000","CZ0525","Nemocnice",109,7,0,0,0,0,0,0,26545,1107,0
2015,"Městská nemocnice, a.s.","25262238","69005000","CZ0525","Nemocnice následné (ošetřovatelské) péče",0,0,0,50,0,0,0,0,0,0,15155
2015,"NH Hospital a.s. - Nemocnice Hořovice","27872963","21002000","CZ0202","Nemocnice",223,31,0,0,0,0,0,0,55644,8088,0
2015,"Nem. Milos. sester sv. Vincence de Paul","17809193","77910000","CZ0721","Léčebna pro dlouhodobě nemocné (LDN)",0,0,105,0,0,0,0,0,0,0,39814
2015,"Nem. násl. péče LDN Horažďovice, s.r.o.","26360870","43030000","CZ0322","Léčebna pro dlouhodobě nemocné (LDN)",0,0,140,0,0,0,0,0,0,0,47457
2015,"Nem.Mil.sester sv.K.Boromej.v Praze","73634085","01002000","CZ0100","Nemocnice",135,10,0,30,0,0,0,0,30981,2769,4542
2015,"Nem.Mil.sester sv.K.Boromej.v Praze","73634085","01475000","CZ0100","LZ hospicového typu poskytující paliativní péči",0,0,0,0,0,13,0,0,0,0,4064
